"landed_year","dealer_state","dealer_city","total_live_lbs","total_value","total_adjusted_val"
2015,"LA","EMPIRE",1536.03,4818,5236
2015,"LA","ERATH",89522.72,172682,187681
2015,"LA","EUNICE",2354,5754,6254
2015,"LA","FERRIDAY",400,120,130
2015,"LA","FOLSOM",43227,92784.7,100844
2015,"LA","FRANKLIN",1990681.63,3231962.29,3512677
2015,"LA","FRANKLINTON",136690.01,227287.93,247029
2015,"LA","GALLIANO",40134.63,240149.5,261008
2015,"LA","GHEENS",21093,55103.15,59889
2015,"LA","GIBSON",26703,30169.5,32789
2015,"LA","GOLDEN MEADOW",8224770.39,11633999.74,12644476
2015,"LA","GRAMERCY",11689,24751.7,26901
2015,"LA","GRAND CHENIER",1154648,1958887.99,2129028
2015,"LA","GRAND ISLE",10145315.29,14009065.22,15225834
2015,"LA","GRETNA",297359.95,1843396.65,2003506
2015,"LA","GUEYDAN",496,521,566
2015,"LA","HACKBERRY",1984127.55,2433148.56,2644480
2015,"LA","HAMMOND",65271.35,145992.26,158672
2015,"LA","HARVEY",99799.75,402132,437059
2015,"LA","HOUMA",3489075.56,10541278.76,11456850
2015,"LA","IOTA",950,2375,2581
2015,"LA","JACKSON",1030,6450,7011
2015,"LA","JEANERETTE",15016.99,27082.32,29435
2015,"LA","JEFFERSON",5366,9167.7,9964
2015,"LA","JENNINGS",15276,49723.2,54041
2015,"LA","KAPLAN",93756,256698.35,278992
2015,"LA","KENNER",66016.66,182180,198004
2015,"LA","KENTWOOD",1378,2016,2191
2015,"LA","KROTZ SPRINGS",523,785.52,854
2015,"LA","LA PLACE",2481,6529,7096
2015,"LA","LACOMBE",31608.4,90612.75,98482
2015,"LA","LAFAYETTE",54120,103240.4,112207
2015,"LA","LAFITTE",9024554.85,9102931.79,9893571
2015,"LA","LAKE ARTHUR",5206,7580,8238
2015,"LA","LAKE CHARLES",1744380.33,1872630.5,2035277
2015,"LA","LAPLACE",7651.68,14719.07,15998
2015,"LA","LAROSE",NA,2883126.6,3133543
2015,"LA","LIVINGSTON",606,1166.2,1268
2015,"LA","LOCKPORT",2892479.75,4221613.4,4588283
2015,"LA","LORANGER",5792,22132,24055
2015,"LA","LULING",704701,878292.15,954577
2015,"LA","LYDIA",681624.71,2596406.95,2821917
2015,"LA","MADISONVILLE",1747961.96,2686739.06,2920097
2015,"LA","MANDEVILLE",1056685.14,1141416.17,1240554
2015,"LA","MARRERO",4922026.26,5159623.4,5607766
2015,"LA","MAUREEPAS",1700,3440,3739
2015,"LA","MAURICE",15677.9,46436.9,50470
2015,"LA","MERAUX",887855,1068934.25,1161777
2015,"LA","METAIRIE",404775.5,580001.18,630377
2015,"LA","MONTEGUT",1928557.38,2721025.2,2957362
2015,"LA","MORGAN CITY",903010,1007606.88,1095125
2015,"LA","NAPOLEONVILLE",388,1168,1269
2015,"LA","NEW IBERIA",1840765.48,2900448.2,3152368
2015,"LA","NEW ORLEANS",NA,13791470.08,14989335
2015,"LA","NORCO",13190.43,31715.9,34471
2015,"LA","New Iberia",2361,3479.6,3782
2015,"LA","OPELOUSAS",2756,6638.1,7215
2015,"LA","PAINCOURTVILLE",2158,3743.5,4069
2015,"LA","PARADIS",3852,7412,8056
2015,"LA","PATTERSON",47341,60500.55,65754
2015,"LA","PAULINA",4372,13297,14452
2015,"LA","PEARL RIVER",293767.29,1145268.81,1244742
2015,"LA","PIERRE PART",97215.13,156909.78,170539
2015,"LA","PLAQUEMINE",2188,8994.5,9776
2015,"LA","PONCHATOULA",NA,171030.69,185884
2015,"LA","PORT SULPHUR",3946960.7,18543119.38,20153692
2015,"LA","PRAIRIEVILLE",10142,27313.2,29686
2015,"LA","RACELAND",994473.75,1454148.38,1580449
2015,"LA","RAYNE",11455.33,13148.85,14290
2015,"LA","RESERVE",42857,70834.28,76987
2015,"LA","RIVER RIDGE",888.77,3123.01,3395
2015,"LA","SAINT AMANT",1224,4774.5,5189
2015,"LA","SAINT BERNARD",NA,28144058.65,30588526
2015,"LA","SAINT LANDRY",12242,24414,26534
2015,"LA","SAINT MARTINVILLE",60377,112812,122610
2015,"LA","SCHRIEVER",117071.28,510071.6,554374
2015,"LA","SHREVEPORT",165,330,359
2015,"LA","SLAUGHTER",1759,2754,2993
2015,"LA","SLIDELL",2308737.31,3334702.79,3624339
2015,"LA","SPRINGFIELD",1026,1743.6,1895
2015,"LA","STONEWALL",1006,2807,3051
2015,"LA","SUGARTOWN",2661,705,766
2015,"LA","SULPHUR",77455,202329.27,219903
2015,"LA","SUNSET",2910,11387,12376
2015,"LA","THERIOT",4206916.75,4165030.47,4526788
2015,"LA","THIBODAUX",37299,72801.26,79126
2015,"LA","TICKFAW",3595,7331,7968
2015,"LA","UNKNOWN_LA",6433,5022,5459
2015,"LA","VACHERIE",2681,1418.82,1542
2015,"LA","VENICE LA",6380431.58,7350173,7988576
2015,"LA","VINTON",65082,89359.7,97121
2015,"LA","VIOLET",860089.9,2910682.8,3163493
2015,"LA","WALKER",998,2300,2500
2015,"LA","WELSH",606,1710,1859
2015,"LA","YOUNGSVILLE",24850,72189.75,78460
2015,"LA","ZWOLLE",916,3156,3430
2015,"MS","BAY SAINT LOUIS",261975,90096,97921
2015,"MS","BILOXI",6538591,8571880,9316398
2015,"MS","BROOKHAVEN",639,623,677
2015,"MS","CLARKSDALE",1426,2564,2787
2015,"MS","D'IBERVILLE",1722563,1656804,1800707
2015,"MS","DIAMONDHEAD",1015339,1177645,1279930
2015,"MS","GULFPORT",9211,13681,14869
2015,"MS","HURLEY",192565.62,673936.75,732471
2015,"MS","KILN",710,995,1081
2015,"MS","KOSCIUSKO",1012,2208,2400
2015,"MS","LAKESHORE",557721.41,3636582,3952440
2015,"MS","LONG BEACH",16903,32323,35130
2015,"MS","MOSS POINT",23160,42402,46084
2015,"MS","OCEAN SPRINGS",19891,27287,29658
2015,"MS","PASCAGOULA",338634,505126,548999
2015,"MS","PASS CHRISTIAN",1709283.43,3307508,3594784
2015,"MS","PERKINSTON",419,762,829
2015,"MS","SAUCIER",8822,13254,14404
2015,"MS","VANCLEAVE",2438,5423,5894
2015,"MS","WAVELAND",1201267,1385027,1505324
2015,"MS","WIGGINS",77,175,190
2015,"TX","ANAHUAC",1397005.46,2066211.85,2245675
2015,"TX","ARANSAS PASS",1841347,2844155.5,3091188
2015,"TX","BACLIFF",1804463.59,8225611.71,8940051
2015,"TX","BAY CITY",116313.02,447016,485841
2015,"TX","BAYSIDE",1100,1592.5,1731
2015,"TX","BAYTOWN",101273,60586,65848
2015,"TX","BROWNSVILLE",10693521,23167302,25179513
2015,"TX","CORPUS CHRISTI",6316.09,12281.93,13348
2015,"TX","CRYSTAL BEACH",272376,439092,477230
2015,"TX","DAYTON",1500,1725,1875
2015,"TX","DICKINSON",1225177.84,2375019.95,2581304
2015,"TX","FREEPORT",1345215.23,3220656.5,3500389
2015,"TX","FULTON",675921.18,1364843.16,1483389
2015,"TX","GALVESTON",4984664.64,15810703.13,17183953
2015,"TX","HOUSTON",121440.14,470548.75,511420
2015,"TX","KEMAH",295558,208690,226815
2015,"TX","LAGUNA VISTA",90554,167793,182367
2015,"TX","LIBERTY",47943.5,110554.8,120156
2015,"TX","LOS FRESNOS",1897106,3780262,4108599
2015,"TX","MATAGORDA",277033.4,967898.5,1051966
2015,"TX","NEDERLAND",384120,622590.65,676666
2015,"TX","OAK ISLAND",136423,162650.7,176778
2015,"TX","ORANGE",2656,5153.5,5601
2015,"TX","PALACIOS",14929016,29548841,32115325
2015,"TX","PORT ARANSAS",4972.5,10079.25,10955
2015,"TX","PORT ARTHUR",14153172.4,30937475.88,33624569
2015,"TX","PORT BOLIVAR",7691149.93,17587848.9,19115452
2015,"TX","PORT ISABEL",11439291,24832500,26989340
2015,"TX","PORT LAVACA",234855,654711.8,711578
2015,"TX","PORT O'CONNOR",291653.5,600953,653149
2015,"TX","PORTLAND",2096,4198,4563
2015,"TX","RIO HONDO",31945.5,69097.5,75099
2015,"TX","SAN ANTONIO",11467.3,19694,21405
2015,"TX","SAN BENITO",414949,839917,912868
2015,"TX","SAN LEON",1127324.59,4517536.79,4909910
2015,"TX","SANDIA",1574,3935,4277
2015,"TX","SARGENT",16287,65905,71629
2015,"TX","SEABROOK",29088.5,50880.45,55300
2015,"TX","SEADRIFT",1904137.34,2433212.4,2644550
2015,"TX","SOUTH PADRE ISLAND",13930.37,58422.5,63497
2015,"TX","TEXAS CITY",335907.11,1204720.2,1309357
2015,"TX","UNKNOWN_TX",45172,125575,136482
2015,"TX","VICTORIA",2319,7072,7686
2016,"AL","AUBURN",45,72.5,78
2016,"AL","BAY MINETTE",1005,1005.9,1082
2016,"AL","BAYOU LA BATRE",16149621,42142838.37,45348785
2016,"AL","BON SECOUR",1232099,3419468.56,3679600
2016,"AL","CODEN",1891605,3468452.03,3732310
2016,"AL","DAUPHIN ISLAND",26573,97124,104513
2016,"AL","ELBERTA",26397,26410,28419
2016,"AL","FAIRHOPE",30,1099,1183
2016,"AL","FOLEY",57116,122394.32,131706
2016,"AL","GRAND BAY",4538,10060,10826
2016,"AL","GULF SHORES",39541,126430.09,136050
2016,"AL","IRVINGTON",2310075,5875207.2,6322153
2016,"AL","MOBILE",594510,814087.72,876018
2016,"AL","ORANGE BEACH",11904,13897.25,14954
2016,"AL","SHORTER",3599,9855,10605
2016,"AL","SPANISH FORT",601,1373,1478
2016,"AL","THEODORE",125859,255640.5,275089
2016,"FL","ALVA",11.1,49,53
2016,"FL","ANNA MARIA",11371.44,75484,81226
2016,"FL","APALACHICOLA",2089339.1,5741581.62,6178365
2016,"FL","APOLLO BEACH",3072,4245,4568
2016,"FL","ARIPEKA",2819,48270,51942
2016,"FL","BIG PINE KEY",240089.85,1711321.55,1841508
2016,"FL","BLOUNTSTOWN",4820,11670,12558
2016,"FL","BOKEELIA",75157.96,326293.42,351114
2016,"FL","BONITA SPRINGS",203745,977947.38,1052343
2016,"FL","BRADENTON",19063.76,60430.85,65027
2016,"FL","BROOKSVILLE",12700,63500,68331
2016,"FL","CAPE CORAL",30025.18,52043.51,56002
2016,"FL","CAPTIVA",1188,16632,17897
2016,"FL","CARRABELLE",29925.64,69381.84,74660
2016,"FL","CEDAR KEY",210910.02,811048.3,872749
2016,"FL","CHIEFLAND",157690.74,397777,428037
2016,"FL","CHIPLEY",971,3565,3836
2016,"FL","CHOKOLOSKEE",93848,812981,874828
2016,"FL","CLEARWATER",126950.26,911478.946,980819
2016,"FL","COPELAND",30601.5,61275,65936
2016,"FL","CORTEZ",753467.19,2830303,3045611
2016,"FL","CRAWFORDVILLE",129097.33,325351.15,350103
2016,"FL","CROSS CITY",171754.16,1024829.13,1102792
2016,"FL","CRYSTAL RIVER",469944.64,1789290.5,1925411
2016,"FL","CUDJOE KEY",43939.66,243447.35,261966
2016,"FL","DEFUNIAK SPRINGS",5992,14433,15531
2016,"FL","DESTIN",1479827.8,5419579.33,5831867
2016,"FL","DOVER",131729.75,118357.45,127361
2016,"FL","DUCK KEY",36354.3,381481.8,410502
2016,"FL","DUNEDIN",6929.54,28902.3,31101
2016,"FL","DUNNELLON",61660,195039.75,209877
2016,"FL","EAGLE LAKE",477,1425,1533
2016,"FL","EASTPOINT",345673.05,1902321.27,2047038
2016,"FL","ENGLEWOOD",31700.45,245837.45,264540
2016,"FL","ESTERO",3417.67,12989.5,13978
2016,"FL","EVERGLADES CITY",278223.17,2773479.17,2984467
2016,"FL","FANNING SPRINGS",129781.78,567662.04,610846
2016,"FL","FORT MYERS",723596.03,1681213.03,1809107
2016,"FL","FORT MYERS BEACH",7331072.68,17459746.11,18787967
2016,"FL","FORT WALTON BEACH",33566.54,96682.15,104036
2016,"FL","FOUNTAIN",5293,17774,19126
2016,"FL","FREEPORT",13107,20593.95,22160
2016,"FL","GAINESVILLE",38696.51,143786.85,154726
2016,"FL","GOODLAND",3013,5929.5,6380
2016,"FL","GULF BREEZE",35,61,66
2016,"FL","GULFPORT",2019.16,22143.85,23828
2016,"FL","HERNANDO BEACH",340374.21,1444568.65,1554462
2016,"FL","HOLIDAY",1582,3568.5,3840
2016,"FL","HOLMES BEACH",1285.12,7142,7685
2016,"FL","HOMOSASSA",85337.74,572213.1,615743
2016,"FL","HOMOSASSA SPRINGS",11114,117122.5,126032
2016,"FL","HORSESHOE BEACH",21477.56,86479.47,93059
2016,"FL","HUDSON",62724.63,520068.3,559630
2016,"FL","INDIAN ROCKS BEACH",7783.77,100676.4732,108335
2016,"FL","INGLIS",76906.25,110868.3,119302
2016,"FL","INVERNESS",5234.3,14376.87,15471
2016,"FL","ISLAMORADA",302614.73,2265327.612,2437658
2016,"FL","KENNETH CITY",2664,6140,6607
2016,"FL","KEY LARGO",321390.62,2083263.7,2241740
2016,"FL","KEY WEST",2959586.88,13517340.66,14545651
2016,"FL","LAKELAND",46387.44,83446.25,89794
2016,"FL","LAND O' LAKES",157201.05,1423394.5,1531677
2016,"FL","LARGO",643572.75,2368660.032,2548851
2016,"FL","LECANTO",113001.01,866002,931881
2016,"FL","LEHIGH ACRES",4256,19309,20778
2016,"FL","LITTLE TORCH KEY",589,4823.84,5191
2016,"FL","LYNN HAVEN",1652,5369,5777
2016,"FL","MADEIRA BEACH",437535.74,1571211.03,1690738
2016,"FL","MARATHON",2409366.62,18303116.454,19695499
2016,"FL","MARATHON SHORES",5275.83,32215.84,34666
2016,"FL","MARCO ISLAND",26449.81,57447,61816
2016,"FL","MATLACHA",99886.83,383195.82,412349
2016,"FL","MAYO",170416.34,1256898.4,1352515
2016,"FL","MELROSE",12624,26335,28338
2016,"FL","MILTON",30034.5,62007,66725
2016,"FL","NAPLES",246710.7,1847410.3082,1987947
2016,"FL","NAVARRE",1290.62,2565.9,2761
2016,"FL","NEW PORT RICHEY",12027,18040.5,19413
2016,"FL","NICEVILLE",32703,137295.75,147740
2016,"FL","NOKOMIS",1674.34,27177.31,29245
2016,"FL","OSPREY",6367,95924,103221
2016,"FL","OTTER CREEK",2877.74,16443.75,17695
2016,"FL","PACE",5687.37,22860.5,24601
2016,"FL","PALMETTO",24437.4,80627,86762
2016,"FL","PANACEA",257521.16,725506.45,780698
2016,"FL","PANAMA CITY",2253694.59,7193772.54,7741031
2016,"FL","PANAMA CITY BEACH",6273,14656.25,15772
2016,"FL","PENSACOLA",765105.54,1578788.79,1698893
2016,"FL","PENSACOLA BEACH",96,336,362
2016,"FL","PERRY",34573.61,111447.22,119925
2016,"FL","PLACIDA",3800,5425,5838
2016,"FL","PORT CHARLOTTE",51154.46,105806.31,113853
2016,"FL","PORT SAINT JOE",1778657.67,4299472.4,4626549
2016,"FL","PUNTA GORDA",140705.4,271880.17,292564
2016,"FL","REDINGTON SHORES",318000.43,1353818.48,1456810
2016,"FL","RUSKIN",7750,15500,16680
2016,"FL","SAFETY HARBOR",20791,20791,22373
2016,"FL","SAINT JAMES CITY",575320.01,1313828.12,1413776
2016,"FL","SAINT MARKS",105293.85,636543.21,684967
2016,"FL","SAINT PETERSBURG",2511204.11,8787667.05,9456175
2016,"FL","SALT SPRINGS",2981,7018.75,7552
2016,"FL","SANTA ROSA BEACH",2184.44,5458.5,5874
2016,"FL","SARASOTA",11655.48,106368.57,114461
2016,"FL","SEFFNER",6761.07,24422.25,26279
2016,"FL","SEMINOLE",494185.04,1691346.47,1820012
2016,"FL","SILVER SPRINGS",13511,13511,14539
2016,"FL","SOPCHOPPY",163864.73,260910.8,280758
2016,"FL","SOUTHPORT",37203,104823.2,112797
2016,"FL","SPRING HILL",1073.5,2161.03,2325
2016,"FL","STEINHATCHEE",130261.57,337317.87,362981
2016,"FL","SUGARLOAF KEY",128,400,430
2016,"FL","SUMMERLAND KEY",105544.99,492685.89,530166
2016,"FL","SUWANNEE",111439.68,540733.07,581868
2016,"FL","TALLAHASSEE",128852.92,362203.41,389759
2016,"FL","TAMPA",2198263.99,6880914.57,7404369
2016,"FL","TARPON SPRINGS",1022704.87,5157084.1567,5549407
2016,"FL","TAVERNIER",101737.37,645305.98,694395
2016,"FL","TIERRA VERDE",744.5,9241.9,9945
2016,"FL","UNKNOWN_FL",6125,15871,17078
2016,"FL","VALPARAISO",10719,27994.5,30124
2016,"FL","VENICE FL",41312.27,182270.25,196137
2016,"FL","WEWAHITCHKA",17817.39,46900.5,50469
2016,"FL","WINTER HAVEN",43.29,77,83
2016,"FL","YOUNGSTOWN",99745.7,637913.85,686442
2016,"LA","ABBEVILLE",9205378.4,17000196.53,18293462
2016,"LA","ADDIS",8624,11812.25,12711
2016,"LA","AKERS",1493.29,3005,3234
2016,"LA","ALBANY",12832.24,27422.92,29509
2016,"LA","AMA",2365,5476,5892
2016,"LA","AMELIA",16100,43294,46587
2016,"LA","ARABI",618,2586,2783
2016,"LA","BALDWIN",705,2219,2387
2016,"LA","BARATARIA",126729.53,396781.8,426968
2016,"LA","BASILE",236,861,926
2016,"LA","BATON ROUGE",NA,1748022.6,1881001
2016,"LA","BELL CITY",7352,25034,26938
2016,"LA","BELLE CHASSE",3177842.8,8494582.95,9140796
2016,"LA","BELLE ROSE",545,1734.8,1867
2016,"LA","BERWICK",438622.84,487332.18,524405
2016,"LA","BOGALUSA",2722.67,9402.26,10117
2016,"LA","BOOTHVILLE",3849878,7605994,8184607
2016,"LA","BOURG",84110.81,309631.39,333186
2016,"LA","BOUTTE",45,45,48
2016,"LA","BRAITHWAITE",433001.99,698649,751798
2016,"LA","BREAUX BRIDGE",21673.1,22420.68,24126
2016,"LA","BRIDGE CITY",23,58,62
2016,"LA","BROUSSARD",9331,20005,21527
2016,"LA","BURAS",6077873.08,8419717.45,9060233
2016,"LA","BUSH",713763.89,1808350.45,1945917
2016,"LA","Belle Chasse",189731.73,1009861,1086685
2016,"LA","CAMERON",1089281.79,1853439.72,1994438
2016,"LA","CENTERVILLE",119,292,314
2016,"LA","CHALMETTE",81585.89,211594.32,227690
2016,"LA","CHARENTON",2145,9435.97,10154
2016,"LA","CHAUVIN",NA,14770191.12,15893811
2016,"LA","CHURCH POINT",2146,5034.25,5417
2016,"LA","COCODRIE",182706.33,624871,672407
2016,"LA","COVINGTON",8372.18,38508,41437
2016,"LA","CREOLE",1940,1940,2088
2016,"LA","CROWLEY",NA,128804.72,138603
2016,"LA","CUT OFF",2530182,4686002,5042481
2016,"LA","DELCAMBRE",789224.76,940812.5,1012383
2016,"LA","DES ALLEMANDS",2619481.32,2824192.92,3039040
2016,"LA","DESTREHAN",5783.91,19083.84,20536
2016,"LA","DULAC",8943025.79,10617008.42,11424680
2016,"LA","DUSON",243,327,352
2016,"LA","EMPIRE",959.65,1483,1596
2016,"LA","ERATH",14405.67,23100.3,24858
2016,"LA","EUNICE",4073,6495,6989
2016,"LA","FOLSOM",75804,121500.21,130743
2016,"LA","FRANKLIN",1181408.48,1466433.27,1577991
2016,"LA","FRANKLINTON",151067,216284.46,232738
2016,"LA","GALLIANO",5715,13079.2,14075
2016,"LA","GHEENS",29720,81158.17,87332
2016,"LA","GIBSON",70851,27645,29748
2016,"LA","GOLDEN MEADOW",NA,14004964.23,15070371
2016,"LA","GRAMERCY",7760,17139.6,18443
2016,"LA","GRAND CHENIER",975793.4,1431571.59,1540476
2016,"LA","GRAND ISLE",NA,13996828.2,15061615
2016,"LA","GREENSBURG",149,413,444
2016,"LA","GRETNA",83442.74,477930.02,514288
2016,"LA","HACKBERRY",2053184.58,2501339.73,2691624
2016,"LA","HAMMOND",NA,124742.19,134232
2016,"LA","HARVEY",68579.99,491678,529082
2016,"LA","HOUMA",4423905.45,10769383.51,11588646
2016,"LA","Hackberry",10,20,22
2016,"LA","JACKSON",1800,1600,1722
2016,"LA","JEANERETTE",897,1806,1943
2016,"LA","JEFFERSON",11104,18132.9,19513
2016,"LA","JENNINGS",114523,275620.35,296588
2016,"LA","KAPLAN",93681.97,231358.6,248957
2016,"LA","KENNER",75151.6,222665.23,239603
2016,"LA","KROTZ SPRINGS",4885,6126.7,6593
2016,"LA","LA PLACE",2170,6237,6711
2016,"LA","LACOMBE",166433.91,447907.2,481981
2016,"LA","LAFAYETTE",36150,53423.05,57487
2016,"LA","LAFITTE",5644420.05,6776048.89,7291525
2016,"LA","LAKE ARTHUR",2888,7719,8307
2016,"LA","LAKE CHARLES",NA,3198041.77,3441326
2016,"LA","LAPLACE",2518.46,9380.07,10094
2016,"LA","LAROSE",2031150.79,2380278.11,2561355
2016,"LA","LIVINGSTON",6488,1317.45,1418
2016,"LA","LIVONIA",1449,1573.4,1693
2016,"LA","LOCKPORT",1849506.25,3374046.65,3630720
2016,"LA","LORANGER",4549,13848,14902
2016,"LA","LULING",1123089.83,1192481.56,1283197
2016,"LA","LYDIA",345021.49,672530.53,723694
2016,"LA","MADISONVILLE",1350186.34,1958209.83,2107178
2016,"LA","MANDEVILLE",NA,2003447.5,2155856
2016,"LA","MARRERO",4849147.99,6198851.5,6670419
2016,"LA","MAURICE",17751,30185,32481
2016,"LA","MERAUX",382573.83,483165.35,519922
2016,"LA","METAIRIE",296294,378348.74,407131
2016,"LA","MONTEGUT",1707297.24,2526456.29,2718652
2016,"LA","MORGAN CITY",373473,487047.75,524102
2016,"LA","MORGANZA",122,2.44,3
2016,"LA","NEW IBERIA",2611394.38,3629454.01,3905559
2016,"LA","NEW ORLEANS",NA,10050704.65,10815295
2016,"LA","NORCO",11719.59,29038.5,31248
2016,"LA","OPELOUSAS",7363,19338.55,20810
2016,"LA","PARADIS",956,1968,2118
2016,"LA","PATTERSON",59153.1,63234,68044
2016,"LA","PAULINA",1844,5798,6238
2016,"LA","PEARL RIVER",242100.58,569814.91,613163
2016,"LA","PERRY",1022,2670,2873
2016,"LA","PIERRE PART",143749.9,189643.65,204070
2016,"LA","PLAQUEMINE",1096,365.72,393
2016,"LA","PONCHATOULA",NA,59874.46,64429
2016,"LA","PORT BARRE",11312,111605,120095
2016,"LA","PORT SULPHUR",3060613.75,13198264.6,14202301
2016,"LA","PRAIRIEVILLE",6531.5,29559,31807
2016,"LA","Perry",11497.19,49964,53765
2016,"LA","RACELAND",1004043,1085218.22,1167775
2016,"LA","RAYNE",9500,10818.45,11642
2016,"LA","RESERVE",40780,61024,65666
2016,"LA","RIVER RIDGE",2214.01,7874.13,8473
2016,"LA","SAINT AMANT",5022.59,13551.47,14582
2016,"LA","SAINT BERNARD",NA,27709847.03,29817832
2016,"LA","SAINT FRANCISVILLE",14,27,29
2016,"LA","SAINT LANDRY",17923,4533,4878
2016,"LA","SAINT MARTINVILLE",33499.1,56714.15,61029
2016,"LA","SCHRIEVER",11846.57,52272,56249
2016,"LA","SCOTT",1651,4825,5192
2016,"LA","SHREVEPORT",86,30.1,32
2016,"LA","SINGER",200,300,323
2016,"LA","SLIDELL",3709768,4508407,4851379
2016,"LA","SUGARTOWN",511,857,922
2016,"LA","SULPHUR",NA,379388,408250
2016,"LA","SUNSET",2582,7645,8227
2016,"LA","THERIOT",4798775.19,4863704.21,5233703
2016,"LA","THIBODAUX",21834,31083.44,33447
2016,"LA","VACHERIE",3883,3669,3949
2016,"LA","VENICE LA",6132222.58,8944672,9625124
2016,"LA","VENTRESS",219,142.35,153
2016,"LA","VILLE PLATTE",148,208.9,225
2016,"LA","VINTON",75610,85768.3,92293
2016,"LA","VIOLET",1059914.39,3128748,3366761
2016,"LA","WELSH",248,643,692
2016,"LA","YOUNGSVILLE",8973,25998,27976
2016,"LA","ZACHARY",342,376.2,405
2016,"MS","BAY SAINT LOUIS",85174,89751,96578
2016,"MS","BILOXI",8827347,13071613,14066018
2016,"MS","D'IBERVILLE",989839,1348893,1451508
2016,"MS","DIAMONDHEAD",1138601,1564146,1683136
2016,"MS","GULFPORT",13661,19271,20737
2016,"MS","HURLEY",211913.28,760718.75,818589
2016,"MS","KILN",26230,30060,32347
2016,"MS","LAKESHORE",1159139.73,6925341,7452175
2016,"MS","LONG BEACH",680,1138,1224
2016,"MS","MOSS POINT",12063,22683,24409
2016,"MS","OCEAN SPRINGS",52360,83069,89388
2016,"MS","PASCAGOULA",572513,877460,944211
2016,"MS","PASS CHRISTIAN",1988968.16,3344026.5,3598417
2016,"MS","PICAYUNE",1915,4020,4326
2016,"MS","TYLERTOWN",867,1895,2039
2016,"MS","VANCLEAVE",4972,10681,11494
2016,"MS","WAVELAND",1281284,1385284,1490668
2016,"MS","WIGGINS",161,400,430
2016,"TX","ANAHUAC",802817.98,1680726.05,1808586
2016,"TX","ARANSAS PASS",1642910,2481009.5,2669750
2016,"TX","BACLIFF",1304371.41,6400001.76,6886872
2016,"TX","BAY CITY",186348.6,769224,827742
2016,"TX","BAYSIDE",855,912.5,982
2016,"TX","BAYTOWN",23109,24218,26060
2016,"TX","BROWNSVILLE",8157525.5,23304158.25,25076984
2016,"TX","CORPUS CHRISTI",8707.5,16829.8,18111
2016,"TX","CRYSTAL BEACH",319971,591322,636306
2016,"TX","DAYTON",5800,11545,12423
2016,"TX","DICKINSON",1057956.18,2138846.9,2301556
2016,"TX","FLOUR BLUFF",5428,6582,7083
2016,"TX","FREEPORT",319476.57,1238954.05,1333206
2016,"TX","FULTON",1079802.64,3211879.31,3456218
2016,"TX","GALVESTON",5562882.76,18082991.29,19458628
2016,"TX","HOUSTON",84608.65,327972.95,352924
2016,"TX","KEMAH",431843,538549.95,579520
2016,"TX","LAGUNA VISTA",72780,196265,211196
2016,"TX","LIBERTY",39421.36,83134,89459
2016,"TX","LOS FRESNOS",1310331,3812051,4102046
2016,"TX","MATAGORDA",266735.66,919683,989646
2016,"TX","NEDERLAND",420006.5,559013.23,601539
2016,"TX","OAK ISLAND",117772,123731.9,133145
2016,"TX","ORANGE",1310,1560,1679
2016,"TX","PALACIOS",15263076,38247517,41157135
2016,"TX","PORT ARANSAS",1944,3721.5,4005
2016,"TX","PORT ARTHUR",13941048,29075785.45,31287680
2016,"TX","PORT BOLIVAR",7341096.45,16991091.5,18283661
2016,"TX","PORT ISABEL",8572642,24814208.9,26701907
2016,"TX","PORT LAVACA",254102.44,1209260,1301252
2016,"TX","PORT O'CONNOR",243598.98,647066,696292
2016,"TX","PORTLAND",3402.2,6136.8,6604
2016,"TX","RIO HONDO",81338,157254.85,169218
2016,"TX","SAN ANTONIO",7954.84,13764.5,14812
2016,"TX","SAN BENITO",479181,1365861,1469767
2016,"TX","SAN LEON",1930229.46,8971874.9,9654397
2016,"TX","SARGENT",21296,122423,131736
2016,"TX","SEABROOK",19808,46334.2,49859
2016,"TX","SEADRIFT",2482980.18,3538323.22,3807496
2016,"TX","SOUTH PADRE ISLAND",99,198,213
2016,"TX","TEXAS CITY",671864.44,2513558.14,2704773
